flight_date,departure_scheduled,departure_estimated,airline_name,flight_number,flight_iata,flight_icao,flight_status,departure_airport,departure_iata,departure_icao,departure_terminal,arrival_airport,arrival_iata,arrival_icao,arrival_scheduled,arrival_estimated
8/29/2021,2021-08-29T06:50:00+00:00,2021-08-29T06:50:00+00:00,FedEx,822,FX822,FDX822,scheduled,Logan International,BOS,KBOS,NA,Memphis International,MEM,KMEM,2021-08-29T08:45:00+00:00,2021-08-29T08:45:00+00:00
8/29/2021,2021-08-29T06:45:00+00:00,2021-08-29T06:45:00+00:00,American Airlines,1509,AA1509,AAL1509,scheduled,Logan International,BOS,KBOS,B,Chicago O'hare International,ORD,KORD,2021-08-29T08:53:00+00:00,2021-08-29T08:53:00+00:00
8/29/2021,2021-08-29T06:45:00+00:00,2021-08-29T06:45:00+00:00,Jet Linx Aviation,7491,JL7491,JTL7491,scheduled,Logan International,BOS,KBOS,B,Chicago O'hare International,ORD,KORD,2021-08-29T08:53:00+00:00,2021-08-29T08:53:00+00:00
8/29/2021,2021-08-29T06:45:00+00:00,2021-08-29T06:45:00+00:00,JetBlue Airways,4198,B64198,JBU4198,scheduled,Logan International,BOS,KBOS,B,Chicago O'hare International,ORD,KORD,2021-08-29T08:53:00+00:00,2021-08-29T08:53:00+00:00
8/29/2021,2021-08-29T06:40:00+00:00,2021-08-29T06:40:00+00:00,Delta Air Lines,1014,DL1014,DAL1014,scheduled,Logan International,BOS,KBOS,A,Salt Lake City International,SLC,KSLC,2021-08-29T09:56:00+00:00,2021-08-29T09:56:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,Tradewind Aviation,816,TJ816,GPD816,scheduled,Logan International,BOS,KBOS,NA,East Hampton,HTO,KHTO,2021-08-29T07:14:00+00:00,2021-08-29T07:14:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,American Airlines,2527,AA2527,AAL2527,scheduled,Logan International,BOS,KBOS,B,Dallas/Fort Worth International,DFW,KDFW,2021-08-29T09:50:00+00:00,2021-08-29T09:50:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,Qantas,4546,QF4546,QFA4546,scheduled,Logan International,BOS,KBOS,B,Dallas/Fort Worth International,DFW,KDFW,2021-08-29T09:50:00+00:00,2021-08-29T09:50:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,Jet Linx Aviation,7203,JL7203,JTL7203,scheduled,Logan International,BOS,KBOS,B,Dallas/Fort Worth International,DFW,KDFW,2021-08-29T09:50:00+00:00,2021-08-29T09:50:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,United Airlines,511,UA511,UAL511,scheduled,Logan International,BOS,KBOS,B,Newark Liberty International,EWR,KEWR,2021-08-29T07:49:00+00:00,2021-08-29T07:49:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,American Airlines,2455,AA2455,AAL2455,scheduled,Logan International,BOS,KBOS,B,Los Angeles International,LAX,KLAX,2021-08-29T10:04:00+00:00,2021-08-29T10:04:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,Air Tahiti Nui,1240,TN1240,THT1240,scheduled,Logan International,BOS,KBOS,B,Los Angeles International,LAX,KLAX,2021-08-29T10:04:00+00:00,2021-08-29T10:04:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,Qantas,4482,QF4482,QFA4482,scheduled,Logan International,BOS,KBOS,B,Los Angeles International,LAX,KLAX,2021-08-29T10:04:00+00:00,2021-08-29T10:04:00+00:00
8/29/2021,2021-08-29T06:30:00+00:00,2021-08-29T06:30:00+00:00,JetBlue Airways,4330,B64330,JBU4330,scheduled,Logan International,BOS,KBOS,B,Los Angeles International,LAX,KLAX,2021-08-29T10:04:00+00:00,2021-08-29T10:04:00+00:00
8/29/2021,2021-08-29T06:20:00+00:00,2021-08-29T06:20:00+00:00,Delta Air Lines,5797,DL5797,DAL5797,scheduled,Logan International,BOS,KBOS,A,La Guardia,LGA,KLGA,2021-08-29T07:43:00+00:00,2021-08-29T07:43:00+00:00
8/29/2021,2021-08-29T06:20:00+00:00,2021-08-29T06:20:00+00:00,WestJet,6669,WS6669,WJA6669,scheduled,Logan International,BOS,KBOS,A,La Guardia,LGA,KLGA,2021-08-29T07:43:00+00:00,2021-08-29T07:43:00+00:00
8/29/2021,2021-08-29T06:15:00+00:00,2021-08-29T06:15:00+00:00,United Airlines,311,UA311,UAL311,scheduled,Logan International,BOS,KBOS,B,Los Angeles International,LAX,KLAX,2021-08-29T09:11:00+00:00,2021-08-29T09:11:00+00:00
8/29/2021,2021-08-29T06:15:00+00:00,2021-08-29T06:15:00+00:00,Asiana Airlines,6281,OZ6281,AAR6281,scheduled,Logan International,BOS,KBOS,B,Los Angeles International,LAX,KLAX,2021-08-29T09:11:00+00:00,2021-08-29T09:11:00+00:00
8/29/2021,2021-08-29T06:15:00+00:00,2021-08-29T06:15:00+00:00,Air New Zealand,9451,NZ9451,ANZ9451,scheduled,Logan International,BOS,KBOS,B,Los Angeles International,LAX,KLAX,2021-08-29T09:11:00+00:00,2021-08-29T09:11:00+00:00
8/29/2021,2021-08-29T12:30:00+00:00,2021-08-29T12:30:00+00:00,IndiGo,5304,6E5304,IGO5304,scheduled,NA,BEK,VIBY,NA,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2021-08-29T14:40:00+00:00,2021-08-29T14:40:00+00:00
8/29/2021,2021-08-29T14:55:00+00:00,2021-08-29T14:55:00+00:00,AirAsia India,433,I5433,IAD433,scheduled,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2,Cochin International,COK,VOCI,2021-08-29T16:55:00+00:00,2021-08-29T16:55:00+00:00
8/29/2021,2021-08-29T14:55:00+00:00,2021-08-29T14:55:00+00:00,SpiceJet,211,SG211,SEJ211,scheduled,Chhatrapati Shivaji International (Sahar International),BOM,VABB,2,Borjhar,GAU,VEGT,2021-08-29T17:50:00+00:00,2021-08-29T17:50:00+00:00
8/29/2021,2021-08-29T13:55:00+00:00,2021-08-29T13:55:00+00:00,Wizz Air,2480,W62480,WZZ2480,scheduled,Bourgas,BOJ,LBBG,NA,Liszt Ferenc International,BUD,LHBP,2021-08-29T14:30:00+00:00,2021-08-29T14:30:00+00:00
8/29/2021,2021-08-29T13:30:00+00:00,2021-08-29T13:30:00+00:00,Aeroflot,6608,SU6608,AFL6608,scheduled,Bourgas,BOJ,LBBG,NA,Pulkovo,LED,ULLI,2021-08-29T16:45:00+00:00,2021-08-29T16:45:00+00:00
8/29/2021,2021-08-29T06:05:00+00:00,2021-08-29T06:05:00+00:00,SA AVIANCA,9536,AV9536,AVA9536,scheduled,El Nuevo Dorado International,BOG,SKBO,1,E Cortissoz,BAQ,SKBQ,2021-08-29T07:39:00+00:00,2021-08-29T07:39:00+00:00
8/29/2021,2021-08-29T06:04:00+00:00,2021-08-29T06:04:00+00:00,Viva Air Colombia,5700,FC5700,VVC5700,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Rafael Nunez,CTG,SKCG,2021-08-29T07:24:00+00:00,2021-08-29T07:24:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Avianca Cargo,710,QT710,TPA710,scheduled,El Nuevo Dorado International,BOG,SKBO,NA,Miami International Airport,MIA,KMIA,2021-08-29T09:45:00+00:00,2021-08-29T09:45:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,American Airlines,1130,AA1130,AAL1130,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Miami International Airport,MIA,KMIA,2021-08-29T11:05:00+00:00,2021-08-29T11:05:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,LATAM Airlines,4002,LA4002,LAN4002,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Jose Maria Cordova,MDE,SKRG,2021-08-29T06:59:00+00:00,2021-08-29T06:59:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Iberia,7099,IB7099,IBE7099,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Jose Maria Cordova,MDE,SKRG,2021-08-29T06:59:00+00:00,2021-08-29T06:59:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,SA AVIANCA,9450,AV9450,AVA9450,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Camilo Dazo,CUC,SKCC,2021-08-29T07:16:00+00:00,2021-08-29T07:16:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,United Airlines,6608,UA6608,UAL6608,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Camilo Dazo,CUC,SKCC,2021-08-29T07:16:00+00:00,2021-08-29T07:16:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,SA AVIANCA,4859,AV4859,AVA4859,scheduled,El Nuevo Dorado International,BOG,SKBO,1,La Marguita,NVA,SKNV,2021-08-29T07:05:00+00:00,2021-08-29T07:05:00+00:00
8/29/2021,2021-08-29T05:50:00+00:00,2021-08-29T05:50:00+00:00,Viva Air Colombia,5936,FC5936,VVC5936,scheduled,El Nuevo Dorado International,BOG,SKBO,1,E Cortissoz,BAQ,SKBQ,2021-08-29T07:28:00+00:00,2021-08-29T07:28:00+00:00
8/29/2021,2021-08-29T05:50:00+00:00,2021-08-29T05:50:00+00:00,SATENA,8704,9R8704,NSE8704,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Puerto Inirida,PDA,SKPD,2021-08-29T07:19:00+00:00,2021-08-29T07:19:00+00:00
8/29/2021,2021-08-29T05:40:00+00:00,2021-08-29T05:40:00+00:00,SATENA,8865,9R8865,NSE8865,scheduled,El Nuevo Dorado International,BOG,SKBO,1,San Luis,IPI,SKIP,2021-08-29T07:29:00+00:00,2021-08-29T07:29:00+00:00
8/29/2021,2021-08-29T05:29:00+00:00,2021-08-29T05:29:00+00:00,Viva Air Colombia,5640,FC5640,VVC5640,scheduled,El Nuevo Dorado International,BOG,SKBO,1,S. Jeronimo,MTR,SKMR,2021-08-29T07:06:00+00:00,2021-08-29T07:06:00+00:00
8/29/2021,2021-08-29T05:14:00+00:00,2021-08-29T05:14:00+00:00,Viva Air Colombia,5800,FC5800,VVC5800,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Alfonso B. Aragon,CLO,SKCL,2021-08-29T06:29:00+00:00,2021-08-29T06:29:00+00:00
8/29/2021,2021-08-29T05:10:00+00:00,2021-08-29T05:10:00+00:00,SA AVIANCA,8515,AV8515,AVA8515,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Matecana,PEI,SKPE,2021-08-29T06:11:00+00:00,2021-08-29T06:11:00+00:00
8/29/2021,2021-08-29T05:10:00+00:00,2021-08-29T05:10:00+00:00,Copa Airlines,3026,CM3026,CMP3026,scheduled,El Nuevo Dorado International,BOG,SKBO,1,Matecana,PEI,SKPE,2021-08-29T06:11:00+00:00,2021-08-29T06:11:00+00:00
8/29/2021,2021-08-29T21:00:00+00:00,2021-08-29T21:00:00+00:00,Emirates,431,EK431,UAE431,scheduled,Brisbane International,BNE,YBBN,I,Dubai,DXB,OMDB,2021-08-30T05:10:00+00:00,2021-08-30T05:10:00+00:00
8/29/2021,2021-08-29T21:00:00+00:00,2021-08-29T21:00:00+00:00,Qantas,8431,QF8431,QFA8431,scheduled,Brisbane International,BNE,YBBN,I,Dubai,DXB,OMDB,2021-08-30T05:10:00+00:00,2021-08-30T05:10:00+00:00
8/29/2021,2021-08-29T20:45:00+00:00,2021-08-29T20:45:00+00:00,Jetstar,674,JQ674,JST674,scheduled,Brisbane International,BNE,YBBN,D,Darwin,DRW,YPDN,2021-08-30T00:20:00+00:00,2021-08-30T00:20:00+00:00
8/29/2021,2021-08-29T20:45:00+00:00,2021-08-29T20:45:00+00:00,Qantas,5674,QF5674,QFA5674,scheduled,Brisbane International,BNE,YBBN,D,Darwin,DRW,YPDN,2021-08-30T00:20:00+00:00,2021-08-30T00:20:00+00:00
8/29/2021,2021-08-29T15:20:00+00:00,2021-08-29T15:20:00+00:00,ATA Airlines,5673,I35673,TBZ5673,scheduled,Bandar Abbas,BND,OIKB,NA,Dashte Naz,SRY,OINZ,2021-08-29T17:10:00+00:00,2021-08-29T17:10:00+00:00
8/29/2021,2021-08-29T06:05:00+00:00,2021-08-29T06:05:00+00:00,American Airlines,4834,AA4834,AAL4834,scheduled,Nashville International,BNA,KBNA,NA,Philadelphia International,PHL,KPHL,2021-08-29T09:17:00+00:00,2021-08-29T09:17:00+00:00
8/29/2021,2021-08-29T06:05:00+00:00,2021-08-29T06:05:00+00:00,Southwest Airlines,946,WN946,SWA946,scheduled,Nashville International,BNA,KBNA,NA,William P Hobby,HOU,KHOU,2021-08-29T08:05:00+00:00,2021-08-29T08:05:00+00:00
8/29/2021,2021-08-29T06:03:00+00:00,2021-08-29T06:03:00+00:00,American Airlines,4947,AA4947,AAL4947,scheduled,Nashville International,BNA,KBNA,NA,Ronald Reagan Washington National Airport,DCA,KDCA,2021-08-29T08:49:00+00:00,2021-08-29T08:49:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,United Airlines,5741,UA5741,UAL5741,scheduled,Nashville International,BNA,KBNA,NA,Chicago O'hare International,ORD,KORD,2021-08-29T07:45:00+00:00,2021-08-29T07:45:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Air New Zealand,2070,NZ2070,ANZ2070,scheduled,Nashville International,BNA,KBNA,NA,Chicago O'hare International,ORD,KORD,2021-08-29T07:45:00+00:00,2021-08-29T07:45:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Air Canada,3085,AC3085,ACA3085,scheduled,Nashville International,BNA,KBNA,NA,Chicago O'hare International,ORD,KORD,2021-08-29T07:45:00+00:00,2021-08-29T07:45:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Delta Air Lines,4132,DL4132,DAL4132,scheduled,Nashville International,BNA,KBNA,NA,Minneapolis - St. Paul International,MSP,KMSP,2021-08-29T08:13:00+00:00,2021-08-29T08:13:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Delta Air Lines,1241,DL1241,DAL1241,scheduled,Nashville International,BNA,KBNA,NA,Hartsfield-jackson Atlanta International,ATL,KATL,2021-08-29T08:08:00+00:00,2021-08-29T08:08:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Aeromexico,3434,AM3434,AMX3434,scheduled,Nashville International,BNA,KBNA,NA,Hartsfield-jackson Atlanta International,ATL,KATL,2021-08-29T08:08:00+00:00,2021-08-29T08:08:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,American Airlines,1928,AA1928,AAL1928,scheduled,Nashville International,BNA,KBNA,NA,Charlotte Douglas,CLT,KCLT,2021-08-29T08:25:00+00:00,2021-08-29T08:25:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Southwest Airlines,3175,WN3175,SWA3175,scheduled,Nashville International,BNA,KBNA,NA,Tampa International,TPA,KTPA,2021-08-29T08:40:00+00:00,2021-08-29T08:40:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Southwest Airlines,3159,WN3159,SWA3159,scheduled,Nashville International,BNA,KBNA,NA,Lambert-St. Louis International,STL,KSTL,2021-08-29T07:10:00+00:00,2021-08-29T07:10:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Southwest Airlines,3087,WN3087,SWA3087,scheduled,Nashville International,BNA,KBNA,NA,Mc Carran International,LAS,KLAS,2021-08-29T07:50:00+00:00,2021-08-29T07:50:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Southwest Airlines,3053,WN3053,SWA3053,scheduled,Nashville International,BNA,KBNA,NA,Denver International,DEN,KDEN,2021-08-29T07:40:00+00:00,2021-08-29T07:40:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Southwest Airlines,5,WN5,SWA5,scheduled,Nashville International,BNA,KBNA,NA,Love Field,DAL,KDAL,2021-08-29T07:50:00+00:00,2021-08-29T07:50:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Allegiant Air,576,G4576,AAY576,scheduled,Nashville International,BNA,KBNA,NA,Key West International Airport,EYW,KEYW,2021-08-29T09:10:00+00:00,2021-08-29T09:10:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Delta Air Lines,861,DL861,DAL861,scheduled,Nashville International,BNA,KBNA,NA,Seattle-Tacoma International,SEA,KSEA,2021-08-29T08:55:00+00:00,2021-08-29T08:55:00+00:00
8/29/2021,2021-08-29T06:00:00+00:00,2021-08-29T06:00:00+00:00,Korean Air,3008,KE3008,KAL3008,scheduled,Nashville International,BNA,KBNA,NA,Seattle-Tacoma International,SEA,KSEA,2021-08-29T08:55:00+00:00,2021-08-29T08:55:00+00:00
8/29/2021,2021-08-29T05:45:00+00:00,2021-08-29T05:45:00+00:00,Spirit Airlines,1169,NK1169,NKS1169,scheduled,Nashville International,BNA,KBNA,NA,Newark Liberty International,EWR,KEWR,2021-08-29T09:00:00+00:00,2021-08-29T09:00:00+00:00
8/29/2021,2021-08-29T05:30:00+00:00,2021-08-29T05:30:00+00:00,American Airlines,2787,AA2787,AAL2787,scheduled,Nashville International,BNA,KBNA,NA,Dallas/Fort Worth International,DFW,KDFW,2021-08-29T07:36:00+00:00,2021-08-29T07:36:00+00:00
8/29/2021,2021-08-29T05:30:00+00:00,2021-08-29T05:30:00+00:00,Alaska Airlines,6432,AS6432,ASA6432,scheduled,Nashville International,BNA,KBNA,NA,Dallas/Fort Worth International,DFW,KDFW,2021-08-29T07:36:00+00:00,2021-08-29T07:36:00+00:00
8/29/2021,2021-08-29T05:25:00+00:00,2021-08-29T05:25:00+00:00,Delta Air Lines,2594,DL2594,DAL2594,scheduled,Nashville International,BNA,KBNA,NA,Detroit Metropolitan Wayne County,DTW,KDTW,2021-08-29T08:00:00+00:00,2021-08-29T08:00:00+00:00
8/29/2021,2021-08-29T05:10:00+00:00,2021-08-29T05:10:00+00:00,American Airlines,3032,AA3032,AAL3032,scheduled,Nashville International,BNA,KBNA,NA,Chicago O'hare International,ORD,KORD,2021-08-29T07:04:00+00:00,2021-08-29T07:04:00+00:00
8/29/2021,2021-08-29T05:10:00+00:00,2021-08-29T05:10:00+00:00,Jet Linx Aviation,7489,JL7489,JTL7489,scheduled,Nashville International,BNA,KBNA,NA,Chicago O'hare International,ORD,KORD,2021-08-29T07:04:00+00:00,2021-08-29T07:04:00+00:00
8/29/2021,2021-08-29T05:10:00+00:00,2021-08-29T05:10:00+00:00,British Airways,5415,BA5415,BAW5415,scheduled,Nashville International,BNA,KBNA,NA,Chicago O'hare International,ORD,KORD,2021-08-29T07:04:00+00:00,2021-08-29T07:04:00+00:00
8/29/2021,2021-08-29T05:10:00+00:00,2021-08-29T05:10:00+00:00,Alaska Airlines,4636,AS4636,ASA4636,scheduled,Nashville International,BNA,KBNA,NA,Chicago O'hare International,ORD,KORD,2021-08-29T07:04:00+00:00,2021-08-29T07:04:00+00:00
8/29/2021,2021-08-29T18:05:00+00:00,2021-08-29T18:05:00+00:00,Bamboo Airways,1404,QH1404,BAV1404,scheduled,Phung-Duc,BMV,VVBM,NA,Noibai International,HAN,VVNB,2021-08-29T19:50:00+00:00,2021-08-29T19:50:00+00:00
8/29/2021,2021-08-29T10:20:00+00:00,2021-08-29T10:20:00+00:00,Volotea,2847,V72847,VOE2847,scheduled,Carpiquet,CFR,LFRK,NA,Campo Dell Oro,AJA,LFKJ,2021-08-29T12:15:00+00:00,2021-08-29T12:15:00+00:00
8/29/2021,2021-08-29T13:05:00+00:00,2021-08-29T13:05:00+00:00,Air France,7567,AF7567,AFR7567,scheduled,Campo Dell Oro,AJA,LFKJ,NA,Orly,ORY,LFPO,2021-08-29T14:45:00+00:00,2021-08-29T14:45:00+00:00
8/30/2021,2021-08-30T01:00:00+00:00,2021-08-30T01:00:00+00:00,SF Airlines,6945,O36945,CSS6945,scheduled,Beijing Capital International,PEK,ZBAA,NA,Wuxi,WUX,ZSWX,2021-08-30T03:10:00+00:00,2021-08-30T03:10:00+00:00
8/30/2021,2021-08-30T01:00:00+00:00,2021-08-30T01:00:00+00:00,SF Airlines,6913,O36913,CSS6913,scheduled,Beijing Capital International,PEK,ZBAA,NA,Hangzhou,HGH,ZSHC,2021-08-30T03:15:00+00:00,2021-08-30T03:15:00+00:00
8/30/2021,2021-08-30T01:00:00+00:00,2021-08-30T01:00:00+00:00,SF Airlines,6909,O36909,CSS6909,scheduled,Beijing Capital International,PEK,ZBAA,NA,Shenzhen,SZX,ZGSZ,2021-08-30T04:30:00+00:00,2021-08-30T04:30:00+00:00
8/30/2021,2021-08-30T00:45:00+00:00,2021-08-30T00:45:00+00:00,Air China LTD,1083,CA1083,CCA1083,scheduled,Beijing Capital International,PEK,ZBAA,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-30T02:45:00+00:00,2021-08-30T02:45:00+00:00
8/30/2021,2021-08-30T01:05:00+00:00,2021-08-30T01:05:00+00:00,SF Airlines,6979,O36979,CSS6979,scheduled,Guangzhou Baiyun International,CAN,ZGGG,NA,Wuxi,WUX,ZSWX,2021-08-30T03:30:00+00:00,2021-08-30T03:30:00+00:00
8/30/2021,2021-08-30T01:00:00+00:00,2021-08-30T01:00:00+00:00,China Southern Airlines,477,CZ477,CSN477,scheduled,Guangzhou Baiyun International,CAN,ZGGG,NA,Ted Stevens Anchorage International Airport,ANC,PANC,2021-08-29T18:30:00+00:00,2021-08-29T18:30:00+00:00
8/30/2021,2021-08-30T01:00:00+00:00,2021-08-30T01:00:00+00:00,China Southern Airlines,425,CZ425,CSN425,scheduled,Guangzhou Baiyun International,CAN,ZGGG,NA,Stansted,STN,EGSS,2021-08-30T06:30:00+00:00,2021-08-30T06:30:00+00:00
8/30/2021,2021-08-30T00:20:00+00:00,2021-08-30T00:20:00+00:00,Suparna Airlines,7911,Y87911,YZR7911,scheduled,Guangzhou Baiyun International,CAN,ZGGG,NA,Taiwan Taoyuan International (Chiang Kai Shek International),TPE,RCTP,2021-08-30T02:35:00+00:00,2021-08-30T02:35:00+00:00
8/30/2021,2021-08-30T00:15:00+00:00,2021-08-30T00:15:00+00:00,Air China LTD,1089,CA1089,CCA1089,scheduled,Guangzhou Baiyun International,CAN,ZGGG,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-30T02:25:00+00:00,2021-08-30T02:25:00+00:00
8/30/2021,2021-08-30T00:10:00+00:00,2021-08-30T00:10:00+00:00,Suparna Airlines,7423,Y87423,YZR7423,scheduled,Guangzhou Baiyun International,CAN,ZGGG,NA,Ninoy Aquino International,MNL,RPLL,2021-08-30T02:40:00+00:00,2021-08-30T02:40:00+00:00
8/30/2021,2021-08-30T01:00:00+00:00,2021-08-30T01:00:00+00:00,United Airlines,158,UA158,UAL158,scheduled,Babelthuap/Koror,ROR,PTRO,NA,Guam International,GUM,PGUM,2021-08-30T04:05:00+00:00,2021-08-30T04:05:00+00:00
8/30/2021,2021-08-30T00:30:00+00:00,2021-08-30T00:30:00+00:00,China Postal Airlines,9065,CF9065,CYZ9065,scheduled,Xiamen,XMN,ZSAM,NA,Nanjing Lukou International Airport,NKG,ZSNJ,2021-08-30T02:20:00+00:00,2021-08-30T02:20:00+00:00
8/30/2021,2021-08-30T00:40:00+00:00,2021-08-30T00:40:00+00:00,SF Airlines,7197,O37197,CSS7197,scheduled,Guiyang,KWE,ZUGY,NA,Hangzhou,HGH,ZSHC,2021-08-30T02:55:00+00:00,2021-08-30T02:55:00+00:00
8/30/2021,2021-08-30T01:35:00+00:00,2021-08-30T01:35:00+00:00,Singapore Airlines,7285,SQ7285,SIA7285,scheduled,Tullamarine,MEL,YMML,NA,Singapore Changi,SIN,WSSS,2021-08-30T07:30:00+00:00,2021-08-30T07:30:00+00:00
8/30/2021,2021-08-30T01:10:00+00:00,2021-08-30T01:10:00+00:00,Polar Air Cargo,217,PO217,PAC217,scheduled,Seoul (Incheon),ICN,RKSI,NA,Shanghai Pudong International,PVG,ZSPD,2021-08-30T02:15:00+00:00,2021-08-30T02:15:00+00:00
8/30/2021,2021-08-30T01:40:00+00:00,2021-08-30T01:40:00+00:00,Korean Air,249,KE249,KAL249,scheduled,Seoul (Incheon),ICN,RKSI,NA,Shanghai Pudong International,PVG,ZSPD,2021-08-30T02:50:00+00:00,2021-08-30T02:50:00+00:00
8/30/2021,2021-08-30T01:45:00+00:00,2021-08-30T01:45:00+00:00,LATAM Airlines,6037,LA6037,LAN6037,scheduled,Seoul (Incheon),ICN,RKSI,1,Doha International,DOH,OTHH,2021-08-30T05:55:00+00:00,2021-08-30T05:55:00+00:00
8/30/2021,2021-08-30T01:45:00+00:00,2021-08-30T01:45:00+00:00,Royal Air Maroc,9735,AT9735,RAM9735,scheduled,Seoul (Incheon),ICN,RKSI,1,Doha International,DOH,OTHH,2021-08-30T05:55:00+00:00,2021-08-30T05:55:00+00:00
8/30/2021,2021-08-30T01:45:00+00:00,2021-08-30T01:45:00+00:00,Asiana Airlines,6889,OZ6889,AAR6889,scheduled,Seoul (Incheon),ICN,RKSI,1,Doha International,DOH,OTHH,2021-08-30T05:55:00+00:00,2021-08-30T05:55:00+00:00
8/30/2021,2021-08-30T01:45:00+00:00,2021-08-30T01:45:00+00:00,Qatar Airways,859,QR859,QTR859,scheduled,Seoul (Incheon),ICN,RKSI,1,Doha International,DOH,OTHH,2021-08-30T05:55:00+00:00,2021-08-30T05:55:00+00:00
8/30/2021,2021-08-30T02:05:00+00:00,2021-08-30T02:05:00+00:00,Aeroflot,5616,SU5616,AFL5616,scheduled,Vladivostok,VVO,UHWW,NA,Petropavlovsk-Kamchatsky,PKC,UHPP,2021-08-30T07:15:00+00:00,2021-08-30T07:15:00+00:00
8/30/2021,2021-08-30T00:15:00+00:00,2021-08-30T00:15:00+00:00,Suparna Airlines,7433,Y87433,YZR7433,scheduled,Shuangliu,CTU,ZUUU,NA,Hong Kong International,HKG,VHHH,2021-08-30T03:00:00+00:00,2021-08-30T03:00:00+00:00
8/30/2021,2021-08-30T00:10:00+00:00,2021-08-30T00:10:00+00:00,YTO Cargo Airlines,9071,YG9071,HYT9071,scheduled,Yancheng,YNZ,ZSYN,NA,Kansai International,KIX,RJBB,2021-08-30T04:20:00+00:00,2021-08-30T04:20:00+00:00
8/30/2021,2021-08-30T00:05:00+00:00,2021-08-30T00:05:00+00:00,SF Airlines,6841,O36841,CSS6841,scheduled,Jinan,TNA,ZSJN,NA,Hangzhou,HGH,ZSHC,2021-08-30T01:40:00+00:00,2021-08-30T01:40:00+00:00
8/30/2021,2021-08-30T00:20:00+00:00,2021-08-30T00:20:00+00:00,SF Airlines,6881,O36881,CSS6881,scheduled,Wenzhou,WNZ,ZSWZ,NA,Shenzhen,SZX,ZGSZ,2021-08-30T02:10:00+00:00,2021-08-30T02:10:00+00:00
